2024-06-11 15:48:29.259775+00:00,0.0,0.0,19.164230831277788,283.42177219237675,0.0
2024-06-11 15:49:14.353418+00:00,5.3475,23.109722222222224,32.060908299812795,14.485377344499954,-268.9363948478768
2024-06-11 15:49:49.428908+00:00,5.343611111111111,23.1175,32.095556777830815,14.267375533097608,-269.15439665927914
2024-06-11 15:50:23.503955+00:00,5.343333333333333,23.12527777777778,32.11781909933473,14.110140343876337,-269.31163184850044
2024-06-11 15:50:57.579625+00:00,5.343333333333333,23.13222222222222,32.139735437826666,13.957529219424035,-269.4642429729527
2024-06-11 15:51:32.654052+00:00,5.343333333333333,23.138055555555557,32.163278219148154,13.800691196490256,-269.62108099588653
2024-06-11 15:52:06.728569+00:00,5.343333333333333,23.14361111111111,32.18594648818816,13.648254804976771,-269.77351738740003
2024-06-11 15:52:40.803617+00:00,5.343333333333333,23.148055555555555,32.209412443205174,13.49600169685185,-269.92577049552494
2024-06-11 15:54:19.766833+00:00,5.343611111111111,23.154166666666665,32.28183757946587,13.059375587852287,-270.3623966045245
2024-06-11 15:54:23.809738+00:00,5.343611111111111,23.154444444444444,32.28474683179186,13.041325202248595,-270.38044699012823
2024-06-11 15:54:27.851903+00:00,5.343611111111111,23.154444444444444,32.287925816507304,13.023350215430304,-270.3984219769465
2024-06-11 15:54:31.905025+00:00,5.343611111111111,23.154444444444444,32.29110729041257,13.005335001166042,-270.4164371912108
2024-06-11 15:54:35.947437+00:00,5.343611111111111,23.154444444444444,32.2942794300761,12.9873464859097,-270.4344257064671
2024-06-11 15:54:39.989497+00:00,5.343611111111111,23.154722222222222,32.29717027156733,12.969295908385167,-270.45247628399164
2024-06-11 15:54:57.190556+00:00,5.343611111111111,23.154999999999998,32.310319253399285,12.892696133970901,-270.5290760584059
2024-06-11 15:55:01.239613+00:00,5.343611111111111,23.154999999999998,32.31346781265782,12.874677421163739,-270.54709477121304
2024-06-11 15:57:14.830197+00:00,8.8,-28.486666666666668,36.597747803612,102.94916974884508,-180.4726024435317
2024-06-11 15:57:18.987627+00:00,8.8,-28.486944444444447,36.611984369139286,102.94234345956745,-180.47942873280934
2024-06-11 15:57:23.035787+00:00,8.799722222222222,-28.487222222222222,36.62924471382745,102.93397813279756,-180.48779405957924
